Date,Close,High,Low,Open,Volume
2002-05-10,0.8267485499382019,0.8375322146038708,0.8159648852725329,0.8195592858993817,7285200
2002-05-13,0.805181086063385,0.8303428118171188,0.7979918232258703,0.8303428118171188,3460800
2002-05-14,0.8030242323875427,0.8159646258725174,0.8015861023658952,0.8051809646350385,4551000
2002-05-15,0.812369704246521,0.8145264363364323,0.7965539774437991,0.8015860437969643,1882200
2002-05-16,0.8555046916007996,0.8555046916007996,0.8195592472514528,0.8195592472514528,1871400
2002-05-17,0.8483156561851501,0.8583802523546155,0.8411263944726903,0.8483156561851501,945000
2002-05-20,0.8411264419555664,0.8555045034071767,0.8375319908683582,0.8555045034071767,334200
2002-05-21,0.8267485499382019,0.8447210672781377,0.8202783511388005,0.8447210672781377,1031400
2002-05-22,0.7979919910430908,0.8231537220883209,0.7979919910430908,0.8195593213061859,561600
2002-05-23,0.7979919910430908,0.7979919910430908,0.7764246093594243,0.7929594597199877,901200
2002-05-24,0.7979919910430908,0.7979919910430908,0.7908027266936782,0.7979919910430908,716400
2002-05-28,0.7994294166564941,0.8023052140822258,0.7979917493361296,0.8015861490295423,325200
2002-05-29,0.805181086063385,0.805181086063385,0.7994294906793551,0.7994294906793551,439800
2002-05-30,0.805181086063385,0.805181086063385,0.7979918232258703,0.801586223252105,207600
2002-05-31,0.8015862107276917,0.8051810734828037,0.7979918107576177,0.8044620083747737,91800
2002-06-03,0.7836136817932129,0.8015861955079353,0.77642441920453,0.8015861955079353,292200
2002-06-04,0.7584514617919922,0.7800188372741375,0.7584514617919922,0.7800188372741375,244800
2002-06-05,0.7548572421073914,0.7555763073426404,0.7512628415013864,0.7512628415013864,6485400
2002-06-06,0.7081279754638672,0.754857075595109,0.7081279754638672,0.754857075595109,3159000
2002-06-07,0.7483871579170227,0.749824825822495,0.6901553087247411,0.6937497098810173,150600
2002-06-10,0.7491061091423035,0.7519814445152148,0.7404791774533288,0.7512628420645471,89400
2002-06-11,0.7102848887443542,0.7476680035370392,0.7102848887443542,0.7476680035370392,49200
2002-06-12,0.6506147980690002,0.7030954970945916,0.6506147980690002,0.7030954970945916,196200
2002-06-13,0.6865605711936951,0.7117222925302293,0.6578039362564158,0.6578039362564158,796200
2002-06-14,0.6829657554626465,0.6851224878034584,0.6757769047627155,0.6793713558229585,71400
2002-06-17,0.7030953764915466,0.7052521087247502,0.6829657213866558,0.6829657213866558,257400
2002-06-18,0.6937493681907654,0.7088464935106518,0.6937493681907654,0.7045330291335413,84600
2002-06-19,0.7030953764915466,0.7189115671300302,0.6865605836319767,0.6865605836319767,867000
2002-06-20,0.6700254082679749,0.7088465931170832,0.6700254082679749,0.7045331281338489,47400
2002-06-21,0.6182637810707092,0.6700254126268134,0.6110749298213451,0.6700254126268134,248400
2002-06-24,0.64630126953125,0.6470203345901894,0.6038856353333988,0.6182637484376977,104400
2002-06-25,0.6487681865692139,0.6614743543585218,0.6487681865692139,0.6525052192692286,58200
2002-06-26,0.6390515565872192,0.6726858715487655,0.6390515565872192,0.6502630305479146,243000
2002-06-27,0.6390515565872192,0.6442837132015609,0.6166287155863683,0.6390515565872192,844200
2002-06-28,0.6502630710601807,0.6502630710601807,0.6390515964009954,0.6390515964009954,231600
2002-07-01,0.6166288256645203,0.6540001270834429,0.6166288256645203,0.6540001270834429,71400
2002-07-02,0.6278402805328369,0.6278402805328369,0.6166288574530203,0.6166288574530203,31800
2002-07-03,0.6278402805328369,0.6547477493846791,0.6203658380987792,0.6203658380987792,207000
2002-07-05,0.6263453960418701,0.6278400916219266,0.6263453960418701,0.6278400916219266,10200
2002-07-08,0.6203657984733582,0.6248503674188362,0.6203657984733582,0.6241032600229292,47400
2002-07-09,0.6091542840003967,0.6203657046688305,0.6054173041583976,0.6203657046688305,45000
2002-07-10,0.6255979537963867,0.6353146801921964,0.609154374005595,0.6166288159364107,138000
2002-07-11,0.6502630710601807,0.6502630710601807,0.6128917739843535,0.6278401752020832,66600
2002-07-12,0.6577375531196594,0.6719383667592441,0.6502631114750171,0.6547476802333048,17400
2002-07-15,0.6173762679100037,0.661474412379918,0.6166286795395348,0.661474412379918,42600
2002-07-16,0.6091542840003967,0.6128917449848321,0.6054173041583976,0.6128917449848321,236400
2002-07-17,0.6173762679100037,0.6173762679100037,0.6128916999719921,0.6128916999719921,253800
2002-07-18,0.6510105729103088,0.6510105729103088,0.6196185951518772,0.6203657024321216,51000
2002-07-19,0.6427887082099915,0.6465261163664336,0.6353146938013032,0.6465261163664336,27000
2002-07-22,0.5979427695274353,0.6353144866543426,0.5927110413376001,0.6353144866543426,111600
2002-07-23,0.5979427695274353,0.6054172091812889,0.5979427695274353,0.6054172091812889,105000
2002-07-24,0.5755199193954468,0.5829943595836943,0.5680459603495944,0.5680459603495944,55200
2002-07-25,0.5755199193954468,0.5755199193954468,0.5755199193954468,0.5755199193954468,3000
2002-07-26,0.5530971884727478,0.5680460717817267,0.5456232279607479,0.5680460717817267,130200
